school,schgend,type,schavg,student,intake,sex,vr,normexam,standLRT
31,girls,Sngl,-0.490832,104,mid 50%,F,bottom 25%,-1.029067,-0.620713
31,girls,Sngl,-0.490832,105,mid 50%,F,bottom 25%,-1.118624,-0.124804
31,girls,Sngl,-0.490832,106,mid 50%,F,bottom 25%,-1.029067,-0.124804
31,girls,Sngl,-0.490832,107,mid 50%,F,bottom 25%,-0.492781,-0.538061
31,girls,Sngl,-0.490832,112,mid 50%,F,bottom 25%,0.0043222,0.2058022
31,girls,Sngl,-0.490832,113,top 25%,F,bottom 25%,-1.029067,-1.199273
31,girls,Sngl,-0.490832,114,mid 50%,F,bottom 25%,0.4781942,0.4537562
31,girls,Sngl,-0.490832,115,mid 50%,F,bottom 25%,-0.699505,-1.447227
31,girls,Sngl,-0.490832,119,mid 50%,F,bottom 25%,-0.419801,0.2058022
31,girls,Sngl,-0.490832,122,mid 50%,F,bottom 25%,-0.939378,-0.124804
31,girls,Sngl,-0.490832,123,top 25%,F,bottom 25%,0.1941492,-0.951318
32,mixed,Mxd,-0.650231,1,top 25%,M,bottom 25%,-1.438662,-1.777833
32,mixed,Mxd,-0.650231,4,bottom 25%,M,bottom 25%,1.2405332,0.5364082
32,mixed,Mxd,-0.650231,6,bottom 25%,F,bottom 25%,1.5061852,1.6935282
32,mixed,Mxd,-0.650231,10,top 25%,M,bottom 25%,-1.836687,-1.695182
32,mixed,Mxd,-0.650231,12,mid 50%,M,bottom 25%,-0.338842,-0.951318
32,mixed,Mxd,-0.650231,14,mid 50%,F,bottom 25%,-1.029067,0.0404992
32,mixed,Mxd,-0.650231,15,mid 50%,F,bottom 25%,-0.129085,0.2058022
32,mixed,Mxd,-0.650231,21,mid 50%,F,bottom 25%,0.5443412,-0.620713
32,mixed,Mxd,-0.650231,25,top 25%,M,bottom 25%,-3.059543,-2.604348
32,mixed,Mxd,-0.650231,26,mid 50%,M,bottom 25%,0.3280722,-0.538061
32,mixed,Mxd,-0.650231,30,mid 50%,M,bottom 25%,-1.836687,-0.538061
32,mixed,Mxd,-0.650231,31,top 25%,M,bottom 25%,0.1340672,-1.116621
32,mixed,Mxd,-0.650231,35,top 25%,F,bottom 25%,-0.338842,-1.860484
32,mixed,Mxd,-0.650231,38,top 25%,F,bottom 25%,-0.939378,-1.695182
32,mixed,Mxd,-0.650231,40,top 25%,M,bottom 25%,-1.438662,-2.604348
32,mixed,Mxd,-0.650231,42,mid 50%,M,bottom 25%,-0.85267,-0.703364
32,mixed,Mxd,-0.650231,45,mid 50%,M,bottom 25%,-0.555112,-0.207455
32,mixed,Mxd,-0.650231,51,mid 50%,M,bottom 25%,0.4026692,0.3711052
32,mixed,Mxd,-0.650231,53,mid 50%,F,bottom 25%,1.0396082,0.4537562
32,mixed,Mxd,-0.650231,55,top 25%,M,bottom 25%,-1.62373,-1.777833
32,mixed,Mxd,-0.650231,58,mid 50%,M,bottom 25%,-0.265159,-1.281924
32,mixed,Mxd,-0.650231,63,mid 50%,M,bottom 25%,0.0043222,0.5364082
32,mixed,Mxd,-0.650231,65,mid 50%,M,bottom 25%,-0.419801,-0.207455
32,mixed,Mxd,-0.650231,66,mid 50%,M,bottom 25%,1.0396082,1.0323172
32,mixed,Mxd,-0.650231,80,top 25%,M,bottom 25%,0.0043222,-1.03397
32,mixed,Mxd,-0.650231,81,top 25%,M,bottom 25%,-0.265159,-1.529879
32,mixed,Mxd,-0.650231,89,mid 50%,M,bottom 25%,0.2613242,0.5364082
32,mixed,Mxd,-0.650231,100,top 25%,F,bottom 25%,-0.623051,-0.124804
32,mixed,Mxd,-0.650231,103,mid 50%,F,bottom 25%,0.7472282,-0.538061
32,mixed,Mxd,-0.650231,104,mid 50%,F,bottom 25%,-1.62373,-1.61253
32,mixed,Mxd,-0.650231,106,top 25%,F,bottom 25%,-1.836687,-2.273742
32,mixed,Mxd,-0.650231,113,mid 50%,M,bottom 25%,0.6787592,-0.042152
32,mixed,Mxd,-0.650231,115,mid 50%,M,bottom 25%,-0.129085,-1.199273
32,mixed,Mxd,-0.650231,122,bottom 25%,F,bottom 25%,0.9675862,1.0323172
32,mixed,Mxd,-0.650231,123,top 25%,M,bottom 25%,-0.939378,-1.860484
32,mixed,Mxd,-0.650231,124,mid 50%,F,bottom 25%,-0.338842,0.0404992
32,mixed,Mxd,-0.650231,125,mid 50%,M,bottom 25%,0.1941492,0.4537562
32,mixed,Mxd,-0.650231,127,top 25%,M,bottom 25%,-1.962075,-0.538061
32,mixed,Mxd,-0.650231,128,top 25%,M,bottom 25%,-0.623051,-1.364576
32,mixed,Mxd,-0.650231,131,mid 50%,F,bottom 25%,0.6787592,-0.124804
33,mixed,Mxd,0.0759212,4,mid 50%,F,mid 50%,1.0396082,-0.042152
33,mixed,Mxd,0.0759212,7,bottom 25%,F,mid 50%,0.1340672,0.7843622
33,mixed,Mxd,0.0759212,8,top 25%,F,mid 50%,-0.338842,-1.116621
33,mixed,Mxd,0.0759212,9,bottom 25%,F,mid 50%,0.6107292,0.2884532
33,mixed,Mxd,0.0759212,10,top 25%,F,mid 50%,-1.335315,-1.860484
33,mixed,Mxd,0.0759212,13,mid 50%,F,mid 50%,-0.419801,0.0404992
33,mixed,Mxd,0.0759212,14,mid 50%,M,mid 50%,-0.555112,-0.124804
33,mixed,Mxd,0.0759212,17,mid 50%,F,mid 50%,0.6787592,0.0404992
33,mixed,Mxd,0.0759212,18,mid 50%,F,mid 50%,-0.062088,-0.124804
33,mixed,Mxd,0.0759212,20,bottom 25%,F,mid 50%,0.4026692,0.5364082
33,mixed,Mxd,0.0759212,22,top 25%,M,mid 50%,-0.197611,-0.45541
33,mixed,Mxd,0.0759212,23,top 25%,M,mid 50%,-1.438662,-2.852302
33,mixed,Mxd,0.0759212,26,bottom 25%,M,mid 50%,-0.062088,1.6108772
33,mixed,Mxd,0.0759212,29,bottom 25%,M,mid 50%,1.1094382,0.0404992
33,mixed,Mxd,0.0759212,31,bottom 25%,F,mid 50%,0.0735362,0.3711052
33,mixed,Mxd,0.0759212,33,top 25%,M,mid 50%,-0.699505,-0.207455
33,mixed,Mxd,0.0759212,39,bottom 25%,M,mid 50%,0.6787592,2.3547402
33,mixed,Mxd,0.0759212,40,mid 50%,M,mid 50%,-1.335315,-0.207455
33,mixed,Mxd,0.0759212,42,bottom 25%,M,mid 50%,-0.699505,-0.45541
33,mixed,Mxd,0.0759212,44,bottom 25%,F,mid 50%,0.4026692,0.9496652
33,mixed,Mxd,0.0759212,45,bottom 25%,M,mid 50%,1.9003352,0.2884532
33,mixed,Mxd,0.0759212,47,top 25%,F,mid 50%,-1.118624,-0.290107
33,mixed,Mxd,0.0759212,49,mid 50%,M,mid 50%,0.4026692,0.3711052
33,mixed,Mxd,0.0759212,52,bottom 25%,M,mid 50%,0.3280722,0.2058022
33,mixed,Mxd,0.0759212,54,top 25%,F,mid 50%,0.0043222,0.0404992
33,mixed,Mxd,0.0759212,56,mid 50%,M,mid 50%,-0.555112,-1.281924
33,mixed,Mxd,0.0759212,57,top 25%,M,mid 50%,-0.338842,-0.951318
33,mixed,Mxd,0.0759212,64,mid 50%,F,mid 50%,0.2613242,-1.199273
33,mixed,Mxd,0.0759212,67,bottom 25%,M,mid 50%,0.0735362,0.0404992
33,mixed,Mxd,0.0759212,69,bottom 25%,M,mid 50%,0.5443412,1.1149682
33,mixed,Mxd,0.0759212,73,top 25%,M,mid 50%,-1.335315,-1.61253
33,mixed,Mxd,0.0759212,78,bottom 25%,F,mid 50%,0.0735362,0.6190592
33,mixed,Mxd,0.0759212,81,mid 50%,M,mid 50%,0.8965662,1.1976192
33,mixed,Mxd,0.0759212,84,top 25%,F,mid 50%,-0.338842,-0.290107
33,mixed,Mxd,0.0759212,86,bottom 25%,F,mid 50%,1.0396082,2.1067862
33,mixed,Mxd,0.0759212,88,mid 50%,M,mid 50%,-0.265159,0.7843622
33,mixed,Mxd,0.0759212,99,mid 50%,M,mid 50%,-0.776109,-0.290107
33,mixed,Mxd,0.0759212,102,mid 50%,F,mid 50%,-0.85267,-0.45541
33,mixed,Mxd,0.0759212,107,mid 50%,M,mid 50%,0.4026692,1.1976192
33,mixed,Mxd,0.0759212,110,mid 50%,M,mid 50%,0.7472282,1.3629222
33,mixed,Mxd,0.0759212,114,bottom 25%,F,mid 50%,0.9675862,0.3711052
33,mixed,Mxd,0.0759212,115,mid 50%,M,mid 50%,0.2613242,-0.290107
33,mixed,Mxd,0.0759212,120,mid 50%,F,mid 50%,-0.776109,0.0404992
33,mixed,Mxd,0.0759212,121,top 25%,M,mid 50%,-0.85267,-0.290107
33,mixed,Mxd,0.0759212,122,mid 50%,M,mid 50%,-0.699505,0.2058022
33,mixed,Mxd,0.0759212,123,mid 50%,M,mid 50%,-0.338842,-0.207455
33,mixed,Mxd,0.0759212,128,mid 50%,M,mid 50%,1.1094382,0.8670142
33,mixed,Mxd,0.0759212,129,mid 50%,F,mid 50%,1.0396082,0.2058022
33,mixed,Mxd,0.0759212,131,mid 50%,M,mid 50%,-0.265159,-0.538061
33,mixed,Mxd,0.0759212,132,mid 50%,M,mid 50%,0.4026692,0.1231502
33,mixed,Mxd,0.0759212,135,mid 50%,F,mid 50%,1.4395322,0.2058022
33,mixed,Mxd,0.0759212,139,bottom 25%,F,mid 50%,0.7472282,0.2058022
33,mixed,Mxd,0.0759212,142,mid 50%,M,mid 50%,-0.939378,-0.042152
33,mixed,Mxd,0.0759212,147,mid 50%,M,mid 50%,0.3280722,-0.45541
33,mixed,Mxd,0.0759212,153,mid 50%,F,mid 50%,0.1941492,-1.116621
33,mixed,Mxd,0.0759212,159,bottom 25%,M,mid 50%,1.8138272,0.2884532
33,mixed,Mxd,0.0759212,163,mid 50%,M,mid 50%,1.3747412,1.1976192
33,mixed,Mxd,0.0759212,164,bottom 25%,F,mid 50%,0.6787592,0.3711052
33,mixed,Mxd,0.0759212,167,mid 50%,F,mid 50%,-0.338842,-0.45541
33,mixed,Mxd,0.0759212,168,mid 50%,F,mid 50%,-0.85267,-0.538061
33,mixed,Mxd,0.0759212,175,bottom 25%,F,mid 50%,0.5443412,0.0404992
33,mixed,Mxd,0.0759212,176,bottom 25%,M,mid 50%,-0.776109,0.8670142
33,mixed,Mxd,0.0759212,179,mid 50%,F,mid 50%,-0.062088,-0.124804
33,mixed,Mxd,0.0759212,180,mid 50%,F,mid 50%,0.2613242,0.2058022
33,mixed,Mxd,0.0759212,181,bottom 25%,F,mid 50%,-0.062088,-0.290107
33,mixed,Mxd,0.0759212,182,bottom 25%,M,mid 50%,0.6787592,1.1149682
33,mixed,Mxd,0.0759212,183,bottom 25%,M,mid 50%,0.0043222,0.1231502
34,mixed,Mxd,-0.360043,72,bottom 25%,M,bottom 25%,0.1941492,0.4537562
34,mixed,Mxd,-0.360043,74,bottom 25%,M,bottom 25%,1.3747412,0.8670142
34,mixed,Mxd,-0.360043,80,top 25%,M,bottom 25%,-1.62373,-2.852302
34,mixed,Mxd,-0.360043,82,bottom 25%,M,bottom 25%,1.4395322,1.3629222
34,mixed,Mxd,-0.360043,87,top 25%,M,bottom 25%,-1.438662,-1.199273
34,mixed,Mxd,-0.360043,88,top 25%,F,bottom 25%,-1.62373,-2.273742
34,mixed,Mxd,-0.360043,89,bottom 25%,M,bottom 25%,1.2405332,0.9496652
34,mixed,Mxd,-0.360043,92,mid 50%,M,bottom 25%,-0.699505,0.2058022
34,mixed,Mxd,-0.360043,93,mid 50%,M,bottom 25%,0.4781942,-1.447227
34,mixed,Mxd,-0.360043,95,mid 50%,F,bottom 25%,-0.419801,-0.45541
34,mixed,Mxd,-0.360043,96,mid 50%,F,bottom 25%,0.4781942,0.3711052
34,mixed,Mxd,-0.360043,97,mid 50%,M,bottom 25%,-0.338842,-0.786016
34,mixed,Mxd,-0.360043,99,bottom 25%,M,bottom 25%,1.3747412,2.3547402
34,mixed,Mxd,-0.360043,100,top 25%,F,bottom 25%,-1.219486,-2.273742
34,mixed,Mxd,-0.360043,106,mid 50%,M,bottom 25%,-1.526653,-0.538061
34,mixed,Mxd,-0.360043,108,mid 50%,F,bottom 25%,-2.75266,-1.860484
34,mixed,Mxd,-0.360043,113,mid 50%,M,bottom 25%,0.0735362,-0.538061
34,mixed,Mxd,-0.360043,122,top 25%,M,bottom 25%,-0.338842,0.2884532
34,mixed,Mxd,-0.360043,123,bottom 25%,M,bottom 25%,0.4781942,1.8588312
34,mixed,Mxd,-0.360043,129,mid 50%,F,bottom 25%,1.4395322,0.1231502
34,mixed,Mxd,-0.360043,132,top 25%,M,bottom 25%,-3.059543,-0.868667
34,mixed,Mxd,-0.360043,134,mid 50%,F,bottom 25%,0.9675862,-0.207455
34,mixed,Mxd,-0.360043,135,mid 50%,M,bottom 25%,0.6107292,0.1231502
34,mixed,Mxd,-0.360043,137,top 25%,F,bottom 25%,-1.836687,-1.281924
35,girls,Sngl,-0.120454,138,mid 50%,F,mid 50%,0.7472282,0.8670142
35,girls,Sngl,-0.120454,139,mid 50%,F,mid 50%,0.6787592,-0.290107
35,girls,Sngl,-0.120454,140,mid 50%,F,mid 50%,0.4026692,-0.538061
35,girls,Sngl,-0.120454,142,bottom 25%,F,mid 50%,0.6107292,1.2802712
35,girls,Sngl,-0.120454,144,mid 50%,F,mid 50%,-0.338842,-0.290107
35,girls,Sngl,-0.120454,148,mid 50%,F,mid 50%,-0.129085,0.5364082
35,girls,Sngl,-0.120454,150,mid 50%,F,mid 50%,0.4026692,-0.207455
35,girls,Sngl,-0.120454,153,mid 50%,F,mid 50%,0.5443412,-0.207455
35,girls,Sngl,-0.120454,157,mid 50%,F,mid 50%,0.8219882,0.4537562
35,girls,Sngl,-0.120454,158,mid 50%,F,mid 50%,-0.419801,-0.538061
35,girls,Sngl,-0.120454,162,mid 50%,F,mid 50%,0.3280722,-0.620713
35,girls,Sngl,-0.120454,163,mid 50%,F,mid 50%,0.0043222,-0.207455
35,girls,Sngl,-0.120454,166,mid 50%,F,mid 50%,1.3101422,0.1231502
35,girls,Sngl,-0.120454,167,mid 50%,F,mid 50%,-1.723882,-0.703364
35,girls,Sngl,-0.120454,173,bottom 25%,F,mid 50%,0.8965662,1.2802712
35,girls,Sngl,-0.120454,176,top 25%,F,mid 50%,-1.118624,-0.45541
35,girls,Sngl,-0.120454,180,mid 50%,F,mid 50%,0.6107292,0.9496652
35,girls,Sngl,-0.120454,181,bottom 25%,F,mid 50%,0.2613242,0.0404992
35,girls,Sngl,-0.120454,184,mid 50%,F,mid 50%,-0.265159,-0.372758
35,girls,Sngl,-0.120454,185,mid 50%,F,mid 50%,0.1340672,-1.529879
35,girls,Sngl,-0.120454,186,bottom 25%,F,mid 50%,1.3101422,1.6108772
35,girls,Sngl,-0.120454,187,mid 50%,F,mid 50%,0.9675862,-0.620713
35,girls,Sngl,-0.120454,193,mid 50%,F,mid 50%,-0.555112,-0.45541
35,girls,Sngl,-0.120454,194,mid 50%,F,mid 50%,0.9675862,1.6108772
35,girls,Sngl,-0.120454,195,bottom 25%,F,mid 50%,0.8965662,0.0404992
35,girls,Sngl,-0.120454,196,mid 50%,F,mid 50%,-1.029067,-0.290107
35,girls,Sngl,-0.120454,198,top 25%,F,mid 50%,0.0735362,-1.03397
35,girls,Sngl,-0.120454,199,mid 50%,F,mid 50%,-0.338842,-0.124804
35,girls,Sngl,-0.120454,202,mid 50%,F,mid 50%,0.8965662,-1.364576
35,girls,Sngl,-0.120454,204,mid 50%,F,mid 50%,-0.338842,0.5364082
35,girls,Sngl,-0.120454,205,mid 50%,F,mid 50%,-1.029067,0.0404992
35,girls,Sngl,-0.120454,207,mid 50%,F,mid 50%,-0.699505,-0.372758
35,girls,Sngl,-0.120454,208,mid 50%,F,mid 50%,-0.555112,-0.290107
35,girls,Sngl,-0.120454,210,mid 50%,F,mid 50%,-0.197611,-1.199273
36,boys,Sngl,-0.096466,212,top 25%,M,mid 50%,-0.939378,-1.199273
36,boys,Sngl,-0.096466,216,mid 50%,M,mid 50%,-0.197611,-1.199273
36,boys,Sngl,-0.096466,218,mid 50%,M,mid 50%,-0.197611,-1.199273
36,boys,Sngl,-0.096466,219,top 25%,M,mid 50%,-0.338842,-2.273742
36,boys,Sngl,-0.096466,221,bottom 25%,M,mid 50%,-0.265159,-0.124804
36,boys,Sngl,-0.096466,224,bottom 25%,M,mid 50%,0.5443412,1.6935282
36,boys,Sngl,-0.096466,226,mid 50%,M,mid 50%,-0.062088,-0.124804
36,boys,Sngl,-0.096466,227,bottom 25%,M,mid 50%,0.4781942,2.0241342
36,boys,Sngl,-0.096466,229,mid 50%,M,mid 50%,0.2613242,0.4537562
36,boys,Sngl,-0.096466,230,bottom 25%,M,mid 50%,0.0735362,1.3629222
36,boys,Sngl,-0.096466,232,mid 50%,M,mid 50%,-0.85267,-1.199273
36,boys,Sngl,-0.096466,235,mid 50%,M,mid 50%,0.6107292,-0.290107
36,boys,Sngl,-0.096466,236,top 25%,M,mid 50%,-0.776109,-1.364576
36,boys,Sngl,-0.096466,237,bottom 25%,M,mid 50%,1.0396082,1.8588312
36,boys,Sngl,-0.096466,240,mid 50%,M,mid 50%,0.0043222,-0.868667
36,boys,Sngl,-0.096466,241,top 25%,M,mid 50%,-1.723882,-0.951318
36,boys,Sngl,-0.096466,242,mid 50%,M,mid 50%,-1.723882,-1.364576
36,boys,Sngl,-0.096466,248,mid 50%,M,mid 50%,-1.723882,-1.199273
36,boys,Sngl,-0.096466,251,mid 50%,M,mid 50%,1.1094382,-1.529879
36,boys,Sngl,-0.096466,252,mid 50%,M,mid 50%,-0.419801,-0.538061
36,boys,Sngl,-0.096466,256,mid 50%,M,mid 50%,-0.776109,0.7017112
36,boys,Sngl,-0.096466,260,bottom 25%,M,mid 50%,-0.85267,-0.124804
36,boys,Sngl,-0.096466,261,top 25%,M,mid 50%,-0.85267,-1.860484
36,boys,Sngl,-0.096466,264,mid 50%,M,mid 50%,-0.939378,0.2884532
36,boys,Sngl,-0.096466,265,mid 50%,M,mid 50%,1.4395322,0.2884532
36,boys,Sngl,-0.096466,269,mid 50%,M,mid 50%,-0.939378,-0.124804
36,boys,Sngl,-0.096466,270,mid 50%,M,mid 50%,0.0735362,1.0323172
36,boys,Sngl,-0.096466,275,bottom 25%,M,mid 50%,0.6787592,1.2802712
36,boys,Sngl,-0.096466,277,bottom 25%,M,mid 50%,0.5443412,1.2802712
36,boys,Sngl,-0.096466,282,mid 50%,M,mid 50%,-1.219486,-2.604348
36,boys,Sngl,-0.096466,284,top 25%,M,mid 50%,-1.62373,-1.695182
36,boys,Sngl,-0.096466,285,bottom 25%,M,mid 50%,1.9003352,0.7843622
36,boys,Sngl,-0.096466,286,bottom 25%,M,mid 50%,0.8219882,1.5282252
36,boys,Sngl,-0.096466,288,bottom 25%,M,mid 50%,0.8965662,0.6190592
36,boys,Sngl,-0.096466,289,mid 50%,M,mid 50%,-0.492781,0.1231502
36,boys,Sngl,-0.096466,290,mid 50%,M,mid 50%,0.0735362,-0.124804
36,boys,Sngl,-0.096466,293,mid 50%,M,mid 50%,0.3280722,-2.686999
36,boys,Sngl,-0.096466,294,mid 50%,M,mid 50%,0.5443412,0.3711052
36,boys,Sngl,-0.096466,296,bottom 25%,M,mid 50%,-0.623051,1.6935282
36,boys,Sngl,-0.096466,298,bottom 25%,M,mid 50%,1.5792202,1.6935282
36,boys,Sngl,-0.096466,306,mid 50%,M,mid 50%,-0.338842,0.1231502
36,boys,Sngl,-0.096466,309,mid 50%,M,mid 50%,0.0043222,-0.207455
36,boys,Sngl,-0.096466,310,bottom 25%,M,mid 50%,0.7472282,1.0323172
36,boys,Sngl,-0.096466,311,bottom 25%,M,mid 50%,0.4026692,0.5364082
36,boys,Sngl,-0.096466,313,bottom 25%,M,mid 50%,0.1941492,0.2058022
36,boys,Sngl,-0.096466,315,bottom 25%,M,mid 50%,-1.118624,1.0323172
36,boys,Sngl,-0.096466,317,mid 50%,M,mid 50%,-1.62373,-0.372758
36,boys,Sngl,-0.096466,318,bottom 25%,M,mid 50%,0.6107292,1.3629222
36,boys,Sngl,-0.096466,319,mid 50%,M,mid 50%,0.6787592,-0.703364
36,boys,Sngl,-0.096466,320,top 25%,M,mid 50%,-1.962075,-1.447227
36,boys,Sngl,-0.096466,322,mid 50%,M,mid 50%,0.4026692,-0.538061
36,boys,Sngl,-0.096466,323,mid 50%,M,mid 50%,-1.836687,-0.124804
36,boys,Sngl,-0.096466,325,mid 50%,M,mid 50%,-1.962075,-1.529879
36,boys,Sngl,-0.096466,326,mid 50%,M,mid 50%,0.3280722,1.0323172
36,boys,Sngl,-0.096466,327,mid 50%,M,mid 50%,-0.699505,0.3711052
36,boys,Sngl,-0.096466,328,mid 50%,M,mid 50%,-0.555112,-0.538061
36,boys,Sngl,-0.096466,329,mid 50%,M,mid 50%,-0.776109,-0.372758
36,boys,Sngl,-0.096466,330,bottom 25%,M,mid 50%,-0.129085,0.4537562
36,boys,Sngl,-0.096466,336,mid 50%,M,mid 50%,-1.118624,-0.372758
36,boys,Sngl,-0.096466,340,mid 50%,M,mid 50%,-0.492781,0.8670142
36,boys,Sngl,-0.096466,341,mid 50%,M,mid 50%,0.3280722,0.6190592
36,boys,Sngl,-0.096466,342,bottom 25%,M,mid 50%,0.3280722,0.6190592
36,boys,Sngl,-0.096466,344,top 25%,M,mid 50%,-2.108644,-0.868667
36,boys,Sngl,-0.096466,345,mid 50%,M,mid 50%,0.1340672,-0.951318
36,boys,Sngl,-0.096466,352,top 25%,M,mid 50%,-0.776109,0.1231502
36,boys,Sngl,-0.096466,355,bottom 25%,M,mid 50%,1.9003352,2.9333002
37,boys,Sngl,-0.755961,363,mid 50%,M,bottom 25%,-0.129085,-0.207455
37,boys,Sngl,-0.755961,366,mid 50%,M,bottom 25%,-1.836687,0.0404992
37,boys,Sngl,-0.755961,370,top 25%,M,bottom 25%,0.0043222,-0.290107
37,boys,Sngl,-0.755961,371,mid 50%,M,bottom 25%,-0.338842,0.0404992
37,boys,Sngl,-0.755961,372,mid 50%,M,bottom 25%,0.0735362,-1.116621
37,boys,Sngl,-0.755961,374,mid 50%,M,bottom 25%,-1.526653,-0.538061
37,boys,Sngl,-0.755961,383,bottom 25%,M,bottom 25%,0.5443412,1.6108772
37,boys,Sngl,-0.755961,387,top 25%,M,bottom 25%,-2.108644,-2.108439
37,boys,Sngl,-0.755961,389,mid 50%,M,bottom 25%,-0.197611,0.2058022
37,boys,Sngl,-0.755961,390,mid 50%,M,bottom 25%,-0.419801,-0.703364
37,boys,Sngl,-0.755961,393,top 25%,M,bottom 25%,0.1340672,-0.538061
37,boys,Sngl,-0.755961,394,top 25%,M,bottom 25%,0.0043222,-2.025787
37,boys,Sngl,-0.755961,397,mid 50%,M,bottom 25%,-0.699505,-0.620713
37,boys,Sngl,-0.755961,400,mid 50%,M,bottom 25%,-0.776109,1.0323172
37,boys,Sngl,-0.755961,404,mid 50%,M,bottom 25%,0.0043222,-1.199273
37,boys,Sngl,-0.755961,408,top 25%,M,bottom 25%,-1.335315,-2.439045
37,boys,Sngl,-0.755961,409,top 25%,M,bottom 25%,-0.776109,-2.19109
37,boys,Sngl,-0.755961,423,top 25%,M,bottom 25%,-1.62373,-2.108439
37,boys,Sngl,-0.755961,429,top 25%,M,bottom 25%,-1.219486,-1.199273
37,boys,Sngl,-0.755961,431,top 25%,M,bottom 25%,-0.776109,-2.19109
38,mixed,Mxd,-0.212047,436,mid 50%,M,mid 50%,-0.939378,-0.868667
38,mixed,Mxd,-0.212047,438,mid 50%,M,mid 50%,-0.85267,-0.703364
38,mixed,Mxd,-0.212047,439,mid 50%,F,mid 50%,-0.939378,0.3711052
38,mixed,Mxd,-0.212047,440,mid 50%,M,mid 50%,0.2613242,1.8588312
38,mixed,Mxd,-0.212047,442,mid 50%,M,mid 50%,-0.197611,-0.868667
38,mixed,Mxd,-0.212047,444,bottom 25%,F,mid 50%,1.5061852,0.5364082
38,mixed,Mxd,-0.212047,446,mid 50%,F,mid 50%,-0.939378,-1.03397
38,mixed,Mxd,-0.212047,447,bottom 25%,M,mid 50%,0.5443412,1.1976192
38,mixed,Mxd,-0.212047,448,bottom 25%,F,mid 50%,1.8138272,2.0241342
38,mixed,Mxd,-0.212047,452,top 25%,M,mid 50%,-1.335315,-0.620713
38,mixed,Mxd,-0.212047,454,mid 50%,M,mid 50%,0.4026692,-0.45541
38,mixed,Mxd,-0.212047,456,mid 50%,M,mid 50%,0.6787592,0.2058022
38,mixed,Mxd,-0.212047,457,mid 50%,F,mid 50%,-0.338842,-0.951318
38,mixed,Mxd,-0.212047,460,mid 50%,F,mid 50%,-0.939378,-0.207455
38,mixed,Mxd,-0.212047,461,mid 50%,M,mid 50%,0.4026692,-0.290107
38,mixed,Mxd,-0.212047,462,top 25%,F,mid 50%,-1.723882,-2.19109
38,mixed,Mxd,-0.212047,464,bottom 25%,F,mid 50%,0.9675862,0.7017112
38,mixed,Mxd,-0.212047,465,bottom 25%,F,mid 50%,0.8965662,0.5364082
38,mixed,Mxd,-0.212047,469,bottom 25%,F,mid 50%,0.6787592,0.8670142
38,mixed,Mxd,-0.212047,471,mid 50%,F,mid 50%,-0.338842,-0.951318
38,mixed,Mxd,-0.212047,472,top 25%,F,mid 50%,-1.962075,-1.943136
38,mixed,Mxd,-0.212047,474,mid 50%,F,mid 50%,1.3101422,0.5364082
38,mixed,Mxd,-0.212047,476,bottom 25%,F,mid 50%,0.8965662,0.6190592
38,mixed,Mxd,-0.212047,477,mid 50%,F,mid 50%,0.0735362,1.4455742
38,mixed,Mxd,-0.212047,478,mid 50%,F,mid 50%,-1.219486,-0.45541
38,mixed,Mxd,-0.212047,480,mid 50%,F,mid 50%,-0.419801,-0.786016
38,mixed,Mxd,-0.212047,490,mid 50%,M,mid 50%,-1.526653,0.5364082
38,mixed,Mxd,-0.212047,491,mid 50%,M,mid 50%,0.1941492,0.5364082
38,mixed,Mxd,-0.212047,492,mid 50%,M,mid 50%,-0.699505,0.3711052
38,mixed,Mxd,-0.212047,494,mid 50%,F,mid 50%,0.6787592,0.1231502
38,mixed,Mxd,-0.212047,495,top 25%,M,mid 50%,0.0735362,-2.108439
38,mixed,Mxd,-0.212047,496,top 25%,M,mid 50%,-0.939378,-1.61253
38,mixed,Mxd,-0.212047,499,bottom 25%,F,mid 50%,0.9675862,0.3711052
38,mixed,Mxd,-0.212047,502,mid 50%,M,mid 50%,-1.335315,-0.372758
38,mixed,Mxd,-0.212047,506,top 25%,M,mid 50%,-1.118624,-0.45541
38,mixed,Mxd,-0.212047,507,mid 50%,M,mid 50%,1.2405332,-0.124804
38,mixed,Mxd,-0.212047,509,mid 50%,M,mid 50%,-0.419801,0.2058022
38,mixed,Mxd,-0.212047,511,mid 50%,M,mid 50%,0.2613242,1.1149682
38,mixed,Mxd,-0.212047,513,mid 50%,F,mid 50%,-1.118624,-0.124804
38,mixed,Mxd,-0.212047,524,mid 50%,M,mid 50%,0.0043222,0.3711052
38,mixed,Mxd,-0.212047,526,top 25%,F,mid 50%,-1.335315,-2.025787
38,mixed,Mxd,-0.212047,527,mid 50%,M,mid 50%,-0.062088,0.2884532
38,mixed,Mxd,-0.212047,528,top 25%,M,mid 50%,-1.335315,-1.695182
38,mixed,Mxd,-0.212047,529,mid 50%,M,mid 50%,0.0043222,-1.199273
38,mixed,Mxd,-0.212047,531,bottom 25%,M,mid 50%,0.7472282,1.3629222
38,mixed,Mxd,-0.212047,532,mid 50%,M,mid 50%,-0.85267,-1.199273
38,mixed,Mxd,-0.212047,536,top 25%,M,mid 50%,-1.962075,-2.521696
38,mixed,Mxd,-0.212047,539,mid 50%,F,mid 50%,-0.623051,0.4537562
38,mixed,Mxd,-0.212047,541,mid 50%,M,mid 50%,-1.335315,-1.447227
